-641.988,252.886,690,2.76635,13242
-629.558,254.357,679,2.75762,13242
-629.558,254.357,679,2.75762,13242
-619.924,256.78,671,2.74889,13242
-619.924,256.78,671,2.74889,13242
-604.772,256.709,657,2.74017,13498
-604.772,256.709,657,2.74017,13498
-594.256,258.387,648,2.73144,13498
-594.256,258.387,648,2.73144,13498
-581.93,259.088,637,2.72272,13498
-581.93,259.088,637,2.72272,13498
-572.368,260.838,629,2.71399,13498
-572.368,260.838,629,2.71399,13498
-560.101,261.172,618,2.70527,13498
-560.101,261.172,618,2.70527,13498
-537.944,256.578,596,2.69655,13498
-537.944,256.578,596,2.69655,13498
-528.495,257.754,588,2.68782,13498
-528.495,257.754,588,2.68782,13498
-518.172,258.339,579,2.6791,13498
-518.172,258.339,579,2.6791,13498
-509.662,259.671,572,2.67038,13498
-509.662,259.671,572,2.67038,13498
-499.394,259.951,563,2.66165,13498
-499.394,259.951,563,2.66165,13498
-482.097,256.316,546,2.65293,13754
-482.097,256.316,546,2.65293,13754
-474.57,257.649,540,2.64421,13754
-474.57,257.649,540,2.64421,13754
-461.81,255.961,528,2.63549,13754
-461.81,255.961,528,2.63549,13754
-461.301,260.963,530,2.62677,13754
-461.301,260.963,530,2.62677,13754
-440.82,254.477,509,2.61805,13754
-440.82,254.477,509,2.61805,13754
-440.307,259.327,511,2.60932,13754
-440.307,259.327,511,2.60932,13754
-440.601,264.702,514,2.6006,13754
-440.601,264.702,514,2.6006,13754
-431.454,264.354,506,2.59188,13754
-431.454,264.354,506,2.59188,13754
-418.108,261.218,493,2.58316,13754
-418.108,261.218,493,2.58316,13754
-403.163,256.795,478,2.57444,14010
-403.163,256.795,478,2.57444,14010
-402.586,261.39,480,2.56573,14010
-402.586,261.39,480,2.56573,14010
-391.118,258.82,469,2.55701,14266
-391.118,258.82,469,2.55701,14266
-378.069,254.951,456,2.54829,14266
-378.069,254.951,456,2.54829,14266
-378.304,259.937,459,2.53957,14266
-378.304,259.937,459,2.53957,14266
-370.289,259.21,452,2.53085,14266
-370.289,259.21,452,2.53085,14266
-359.059,256.042,441,2.52213,14522
-359.059,256.042,441,2.52213,14522
-348.723,253.286,431,2.51342,14522
-348.723,253.286,431,2.51342,14522
-348.109,257.505,433,2.5047,14522
-348.109,257.505,433,2.5047,14522
-345.852,260.53,433,2.49598,14522
-345.852,260.53,433,2.49598,14522
-335.633,257.448,423,2.48727,14522
-335.633,257.448,423,2.48727,14522
-333.376,260.363,423,2.47855,14522
-333.376,260.363,423,2.47855,14522
-323.267,257.036,413,2.46984,14522
-323.267,257.036,413,2.46984,14522
-321.792,260.472,414,2.46112,14522
-321.792,260.472,414,2.46112,14522
-321.825,265.174,417,2.45241,14522
-321.825,265.174,417,2.45241,14522
-311.84,261.543,407,2.44369,14522
-311.84,261.543,407,2.44369,14522
-303.465,259.056,399,2.43498,14778
-303.465,259.056,399,2.43498,14778
-301.951,262.347,400,2.42626,14778
-301.951,262.347,400,2.42626,14778
-299.653,264.968,400,2.41755,14778
-299.653,264.968,400,2.41755,14778
-292.873,263.555,394,2.40884,14778
-292.873,263.555,394,2.40884,14778
-281.716,257.993,382,2.40012,14778
-281.716,257.993,382,2.40012,14778
-289.699,269.982,396,2.39141,14778
-289.699,269.982,396,2.39141,14778
-280.08,265.615,386,2.3827,14778
-280.08,265.615,386,2.3827,14778
-278.475,268.739,387,2.37398,15034
-278.475,268.739,387,2.37398,15034
-266.848,262.046,374,2.36527,15034
-266.848,262.046,374,2.36527,15034
-253.056,253.232,358,2.35585,14973
-253.056,253.232,358,2.35585,14973
-259.928,264.724,371,2.34705,14973
-259.928,264.724,371,2.34705,14973
-258.283,267.72,372,2.33826,15229
-258.283,267.72,372,2.33826,15229
-247.661,261.274,360,2.32945,15229
