-1174.13,-82.0845,1177,-3.0718,11194
-1174.13,-61.5723,1177,-3.08926,12474
-1174.13,-41.528,1191,-3.10672,13242
-1174.13,-20.3716,1170,-3.12418,13498
-1174.13,0.0604815,1171,3.14154,13498
-1174.13,20.8091,1188,3.12408,13242
-1174.13,42.2168,1207,3.10661,12730
-1206.26,42.2168,1207,3.10661,12730
-1206.26,63.1754,1205,3.08914,12218
-1206.26,85.0245,1217,3.07167,11962
-1206.26,113.351,1181,3.04547,13242
-1175.55,113.351,1181,3.04547,13242
-1175.55,134.893,1190,3.02799,13242
-1175.55,156.968,1201,3.01052,13242
-1175.55,186.243,1189,2.98431,7098
-1175.55,218.604,1198,2.95809,10682
-1136.65,218.604,1160,2.94061,8122
