-641.988,252.886,690,2.76635,13242
-604.772,252.886,657,2.74017,13498
-572.368,252.886,629,2.71399,13498
-537.944,252.886,596,2.69655,13498
-509.662,252.886,572,2.67038,13498
-482.097,252.886,546,2.65293,13754
-440.82,252.886,509,2.61805,13754
-403.163,252.886,478,2.57444,14010
-378.069,252.886,456,2.54829,14266
-348.723,252.886,431,2.51342,14522
-323.267,252.886,413,2.46984,14522
-281.716,252.886,382,2.40012,14778
-253.056,252.886,358,2.35585,14973
-216.624,252.886,334,2.2765,15485
-175.884,252.886,316,2.16108,16253
-175.884,275.711,328,2.14323,16253
-149.808,275.711,312,2.07163,16509
-128.901,275.711,304,2.00867,16765
-105.459,275.711,295,1.93637,17021
-81.2779,275.711,286,1.85896,17021
-54.857,275.711,286,1.7638,17021
-31.8499,275.711,276,1.68645,17533
-10.7351,275.711,277,1.60956,18813
10.4321,275.711,277,1.53313,18813
36.8184,275.711,283,1.44033,18301
58.8622,275.711,283,1.36127,18301
86.4624,275.711,295,1.27334,18045
114.094,275.711,303,1.18473,17789
140.295,275.711,312,1.10441,17789
166.091,275.711,324,1.03256,17789
188.993,275.711,334,0.969334,17533
219.677,275.711,356,0.905784,17533
250.892,275.711,375,0.837871,17277
275.621,275.711,390,0.785946,16765
305.645,275.711,415,0.742924,16253
332.739,275.711,432,0.691595,15997
364.876,275.711,461,0.657558,15741
387.092,275.711,474,0.615214,15485
416.983,275.711,499,0.581503,14973
444.338,275.711,526,0.564701,14717
479.584,275.711,559,0.539566,14205
