-1087.32,-1681.2
-1087.32,-1644.12
-1087.32,-1598.61
-1087.32,-1564.43
-1087.32,-1539.4
-1087.32,-1512.83
-1087.32,-1468.78
-1087.32,-1417.84
-1087.32,-1379.01
