-1121.22,-1379.01
-1121.22,-1338.01
-1121.22,-1292.71
-1121.22,-1258.22
-1121.22,-1224.55
-1121.22,-1197.94
-1121.22,-1163.14
-1121.22,-1138.37
-1121.22,-1096.83
-1121.22,-1038.43
